session_id,timestamp,session_state,group,matrix,risks_selected_s1,risks_selected_s2,risks_selected_s3,mitigations_selected_s1,mitigations_selected_s2,mitigations_selected_s3,before,after,q1,q2,q3,q4,q5,q6,q7,q8,role,sector,experience,session_duration,session_duration_seconds,session_count
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:16:52,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:19:19,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:20:37,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:20:45,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:20:47,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:20:56,,4,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:22:04,,4,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:22:15,,4,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:23:05,,4,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:24:34,,4,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:25:13,,4,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
01a76902-dcac-4fa6-b502-3c541e30b4f5,2023-10-04 06:26:28,,4,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:50,710.0,13
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:30:03,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:30:19,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:30:21,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:40:23,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:40:35,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:40:43,,4,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:40:52,,4,Interfaces DSM,[],[],[],['M03'],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:40:57,,4,Interfaces DSM,[],[],[],['M03'],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:40:59,,4,Interfaces DSM,[],[],[],[],['M01'],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:41:01,,4,Interfaces DSM,[],[],[],[],['M01'],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:41:03,,4,Interfaces DSM,[],[],[],[],[],['M10'],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:41:08,,4,Interfaces DSM,[],[],[],[],[],['M10'],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:41:15,,4,Interfaces DSM,[],[],[],['M02'],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02264fe6-9c8f-49c9-8d8c-e0211c2fe18b,2023-10-04 07:41:17,,4,Interfaces DSM,[],[],[],"['M02', 'M05']",[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:11:14,674.0,14
02c7ad2c-eafe-4454-b63c-a82d233da433,2023-10-04 13:02:45,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:06,6.0,3
02c7ad2c-eafe-4454-b63c-a82d233da433,2023-10-04 13:02:48,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:06,6.0,3
02c7ad2c-eafe-4454-b63c-a82d233da433,2023-10-04 13:02:51,,1,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:06,6.0,3
0374f49f-3a5b-40b3-b07d-d0c2df2f6a6b,2023-10-05 17:43:35,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
03f8686a-4921-4b02-88a8-0aa142d7e48a,2023-10-04 12:31:10,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
04f67689-656e-46e5-9550-b7776b2b20b6,2023-10-04 09:30:26,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
05be4a8d-990f-4bc4-9418-3db622a5afc8,2023-10-04 09:19:13,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
0606a02c-8fc6-4c22-842a-0594b7e5229f,2023-10-04 11:13:45,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
064b69c9-a325-415c-b5a6-33f4a10b5e36,2023-10-04 09:28:24,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
07a85919-d70e-41ff-946a-729be781c33d,2023-10-05 11:14:32,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:06:16,376.0,2
07a85919-d70e-41ff-946a-729be781c33d,2023-10-05 11:20:48,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:06:16,376.0,2
07b8915f-4379-4786-b30f-8dcd5be1783c,2023-10-04 11:39:15,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
08091a22-358f-41e0-836e-39c770d807c4,2023-10-05 06:55:03,,7,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 3, 'artic_s3': 7, 'desert_s1': 10, 'special_s2': 10, 'special_s1': 1, 'artic_s1': 9, 'artic_s2': 6, 'desert_s2': 8}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:30:01,1801.0,2
08091a22-358f-41e0-836e-39c770d807c4,2023-10-05 07:25:04,,7,Distance DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 3, 'artic_s3': 7, 'desert_s1': 10, 'special_s2': 10, 'special_s1': 1, 'artic_s1': 9, 'artic_s2': 6, 'desert_s2': 8}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:30:01,1801.0,2
08437950-20b7-4434-b323-08ba2194078f,2023-10-05 09:38:52,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
08775abb-bc55-4bd4-8096-deba316db442,2023-10-04 09:20:14,,7,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
089e42bd-7e90-402b-83c9-833da9f41766,2023-10-04 07:06:51,,Select,Interfaces DSM,[],[],[],[],[],[],"{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}","{'desert_s3': None, 'special_s3': None, 'artic_s3': None, 'desert_s1': None, 'special_s2': None, 'special_s1': None, 'artic_s1': None, 'artic_s2': None, 'desert_s2': None}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
09da9eb5-4543-43d4-9892-ffca92c122de,2023-10-04 12:18:21,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
0a04a57d-cbb2-4232-aebf-c80c7a3fd177,2023-10-04 12:58:06,,2,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",,,,,,,,,[],[],,0 days 00:06:47,407.0,2
0a04a57d-cbb2-4232-aebf-c80c7a3fd177,2023-10-04 13:04:53,,2,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}","{'desert_s3': 5, 'special_s3': 5, 'artic_s3': 5, 'desert_s1': 5, 'special_s2': 5, 'special_s1': 5, 'artic_s1': 5, 'artic_s2': 5, 'desert_s2': 5}",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,,0 days 00:06:47,407.0,2
0a2e365e-cf6e-4948-b3f7-137c676b1cd6,2023-10-04 12:17:50,,7,Risk DSM,[],[],[],[],[],[],"{'desert_s3': 1, 'special_s3': 2, 'artic_s3': 7, 'desert_s1': 7, 'special_s2': 8, 'special_s1': 2, 'artic_s1': 2, 'artic_s2': 8, 'desert_s2': 5}","{'desert_s3': 2, 'special_s3': 5, 'artic_s3': 8, 'desert_s1': 8, 'special_s2': 9, 'special_s1': 3, 'artic_s1': 3, 'artic_s2': 9, 'desert_s2': 6}",,,,,,,,,[],[],,0 days 00:00:00,0.0,1
